Date,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
11/4/2020,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15,2346.15
12/4/2020,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88,2604.88
13/4/2020,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26,2674.26
14/4/2020,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5,2501.5
15/4/2020,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24,2516.24
16/4/2020,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15,2528.15
17/4/2020,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04,2394.04
18/4/2020,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12,2490.12
19/4/2020,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81,2440.81
20/4/2020,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81,2386.81
21/4/2020,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04,2339.04
22/4/2020,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06,2252.06
23/4/2020,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7,2366.7
24/4/2020,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2,2498.2
25/4/2020,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77,2587.77
26/4/2020,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15,2335.15
27/4/2020,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76,2189.76
28/4/2020,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29,2248.29
29/4/2020,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49,2233.49
30/4/2020,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24,2510.24
1/5/2020,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75,2363.75
2/5/2020,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29,2542.29
3/5/2020,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66,2501.66
4/5/2020,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38,2453.38
5/5/2020,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86,2328.86
6/5/2020,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67,2615.67
7/5/2020,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19,2629.19
8/5/2020,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16,2613.16
9/5/2020,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51,2658.51
10/5/2020,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17,2698.17
11/5/2020,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56,2621.56
12/5/2020,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15,2585.15
13/5/2020,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66,2688.66
14/5/2020,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47,2725.47
15/5/2020,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5,2650.5
16/5/2020,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31,2576.31
17/5/2020,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63
18/5/2020,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7,2585.7
19/5/2020,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99,2578.99
20/5/2020,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99,2592.99
21/5/2020,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38,2681.38
22/5/2020,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77,2513.77
23/5/2020,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47,2575.47
24/5/2020,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82,2540.82
25/5/2020,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7,2669.7
26/5/2020,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2757.05,2759.38
27/5/2020,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2765.7,2785.87
28/5/2020,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82,2519.82
29/5/2020,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21,2242.21
30/5/2020,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2444.38,2446.91
31/5/2020,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06,2443.06
1/6/2020,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1,2676.1
2/6/2020,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204,2204
3/6/2020,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77,1652.77
4/6/2020,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24,1913.24
5/6/2020,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73,2204.73
6/6/2020,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39,2058.39
7/6/2020,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42,2123.42
8/6/2020,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62,2240.62
9/6/2020,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37,2440.37
10/6/2020,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8,2591.8
11/6/2020,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99,2527.99
12/6/2020,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71,2363.71
13/6/2020,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51,2432.51
14/6/2020,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38,2256.38
15/6/2020,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07,2242.07
16/6/2020,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22,2332.22
17/6/2020,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293
18/6/2020,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334,2334
19/6/2020,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91,2230.91
20/6/2020,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6,2318.6
21/6/2020,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56,1815.56
22/6/2020,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57,2309.57
23/6/2020,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51,2569.51
24/6/2020,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62,2461.62
25/6/2020,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24,2617.24
26/6/2020,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57,2741.57
27/6/2020,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49,2544.49
28/6/2020,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8,2552.8
29/6/2020,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72,2629.72
30/6/2020,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47,2731.47
1/7/2020,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31,2400.31
2/7/2020,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89,2491.89
3/7/2020,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42,2671.42
4/7/2020,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95,2899.95
5/7/2020,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28,2210.28
6/7/2020,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94,2114.94
7/7/2020,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05,1980.05
8/7/2020,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44,2325.44
9/7/2020,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11,2448.11
10/7/2020,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13,2543.13
11/7/2020,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86,2442.86
12/7/2020,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54,1908.54
13/7/2020,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49,2322.49
14/7/2020,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83,2596.83
15/7/2020,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34,2587.34
16/7/2020,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12,2721.12
17/7/2020,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6,2607.6
18/7/2020,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39,2879.39
19/7/2020,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97,2314.97
20/7/2020,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68,2408.68
21/7/2020,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46,2280.46
22/7/2020,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07,2440.07
23/7/2020,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98,2628.98
24/7/2020,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33,2733.33
25/7/2020,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35,2586.35
26/7/2020,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15,2162.15
27/7/2020,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81,2571.81
28/7/2020,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21,2772.21
29/7/2020,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54,2667.54
30/7/2020,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84,2460.84
31/7/2020,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39,2261.39
1/8/2020,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94,2606.94
2/8/2020,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1,2286.1
3/8/2020,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04,2392.04
4/8/2020,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42,2518.42
5/8/2020,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94,2416.94
6/8/2020,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23,2652.23
7/8/2020,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09,2544.09
8/8/2020,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
9/8/2020,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6,2515.6
10/8/2020,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57,2991.57
11/8/2020,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75,2335.75
12/8/2020,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83,2262.83
13/8/2020,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72,2306.72
14/8/2020,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78,2298.78
15/8/2020,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16,1635.16
16/8/2020,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05,1860.05
17/8/2020,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22,2229.22
18/8/2020,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5,2430.5
19/8/2020,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87,2390.87
20/8/2020,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1,2271.1
21/8/2020,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72,2120.72
22/8/2020,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84,2284.84
23/8/2020,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05,2337.05
24/8/2020,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07,2594.07
25/8/2020,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41,2657.41
26/8/2020,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54,2433.54
27/8/2020,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93,2545.93
28/8/2020,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03,2515.03
29/8/2020,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89,2696.89
30/8/2020,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54,2648.54
31/8/2020,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48,2896.48
1/9/2020,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01,2780.01
2/9/2020,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65,2872.65
3/9/2020,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45,2887.45
4/9/2020,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65,2890.65
5/9/2020,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22,2929.22
6/9/2020,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28,2552.28
7/9/2020,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35,2564.35
8/9/2020,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33,2621.33
9/9/2020,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8,2774.8
10/9/2020,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58,3149.58
11/9/2020,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53,2710.53
12/9/2020,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25,2651.25
13/9/2020,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4,2486.4
14/9/2020,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17,2549.17
15/9/2020,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08,2556.08
16/9/2020,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01,2644.01
17/9/2020,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49,2701.49
18/9/2020,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08,2625.08
19/9/2020,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91,2682.91
20/9/2020,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45,2570.45
21/9/2020,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65,2644.65
22/9/2020,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494,2494
23/9/2020,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14,2464.14
24/9/2020,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31,2556.31
25/9/2020,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21,2724.21
26/9/2020,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13,2790.13
27/9/2020,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13,2520.13
28/9/2020,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1,2621.1
29/9/2020,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68,2799.68
30/9/2020,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57,2790.57
1/10/2020,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68,2686.68
2/10/2020,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66,2401.66
3/10/2020,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72,2501.72
4/10/2020,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12,2423.12
5/10/2020,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07,2770.07
6/10/2020,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63,2942.63
7/10/2020,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92,2884.92
8/10/2020,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75,2862.75
9/10/2020,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16,2773.16
10/10/2020,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83,2735.83
